#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-04T22:56:07 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63dee04aa90d1	
#INFO	-out.max=unlimited	
#INFO	queryParameters=15	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/506/150&tab:{J/MNRAS/506/150/stars}&key:source=J/MNRAS/506/150/stars&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/506/150/stars
#-order=I
#-out=GALAH
#-out=Flagsp
#Flagsp=32
#-out=Teff
#-out=logg
#-out=[Fe/H]
#

#RESOURCE=yCat_75060150
#Name: J/MNRAS/506/150
#Title: The GALAH+ Survey DR3 (Buder+, 2021)
#Coosys	H_2015.500:	ICRS
#Table	J_MNRAS_506_150_stars:
#Name: J/MNRAS/506/150/stars
#Title: GALAH DR3 main all stars
#Column	GALAH	(I15)	GALAH identifier (sobject_id)	[ucd=meta.id;meta.main]
#Column	Flagsp	(I4)	Stellar parameter quality flag (flag_sp) (1)	[ucd=meta.code]
#Column	Teff	(F7.2)	? Spectroscopic effective temperature (used for fitting) (teff)	[ucd=phys.temperature.effective]
#Column	logg	(F9.6)	? Surface gravity (not fitted via spectra if wg4_pipeline not free) (logg)	[ucd=phys.gravity]
#Column	[Fe/H]	(F9.6)	? Fe atomic abundance from Fe lines (final, 1D-NLTE) (fe_h)	[ucd=phys.abund.Fe]
GALAH;Flagsp;Teff;logg;[Fe/H]
150107003701258;  32;6008.30; 4.057414;-0.477269
150107003701277;  32;5730.62; 4.092953;-0.940101
150107003701335;  32;5244.99; 3.162648;-0.111275
150107003701357;  32;5238.39; 3.521533;-0.146423
150107004201277;  32;5954.42; 3.989735;-0.845974
150107004201302;  32;6270.55; 3.751824;-0.762499
150107004201389;  32;6202.06; 4.092337;-0.596347
150107004201396;  32;5365.81; 4.149836; 0.020753
150107004701184;  32;5549.33; 3.987797;-0.768012
150107004701196;  32;6052.68; 4.034883;-0.733188
150108001001018;  32;5626.85; 3.929093;-0.574093
150108001001255;  32;5741.71; 3.824695;-0.126274
150108001001305;  32;6274.47; 3.810139;-0.645758
150108001001373;  32;5962.57; 3.997317;-0.647143
150108001501005;  32;5920.79; 4.018072;-0.421739
150108001501147;  32;5594.22; 4.187283;-0.244361
150108002201053;  32;6147.99; 3.883408;-0.649496
150108002201201;  32;5893.56; 4.070765;-0.723562
150108002201376;  32;5578.56; 3.748910;-0.352640
150108002801259;  32;6018.63; 3.926840;-0.855610
150108002801392;  32;5607.47; 4.150348;-0.509481
150112002501170;  32;5706.09; 4.084677;-0.077699
150112002501218;  32;5965.85; 4.175281;-0.603977
150112002501276;  32;6036.92; 3.713968;-0.635064
150112003001080;  32;6144.81; 4.230045;-0.199214
150112003001154;  32;5729.77; 4.046418;-0.724192
150204001601028;  32;5753.18; 4.183096;-0.121876
150204001601040;  32;5366.32; 3.557304;-0.203509
150204001601067;  32;5940.17; 4.000812;-0.591912
150204001601113;  32;6558.15; 3.687866;-0.439245
150204001601163;  32;5650.80; 3.663332;-0.544478
150204001601216;  32;6112.19; 3.448785;-0.892151
150204002401008;  32;5995.38; 3.962725;-0.335669
150204002401023;  32;5951.12; 3.948323;-0.337825
150204002401060;  32;6223.66; 3.582485;-0.572377
150204002401121;  32;6084.09; 4.143402;-0.531497
150204002401142;  32;5532.22; 4.044758;-0.960659
150204002401152;  32;6051.37; 3.923013;-0.232567
150204002401198;  32;5854.09; 3.791572;-0.413398
150204002401254;  32;6073.00; 3.881332; 0.013838
150204002401287;  32;5953.27; 3.986247;-0.532846
150204002401336;  32;6075.10; 3.860251;-0.153418
150204002401346;  32;6292.17; 4.093824;-0.610552
150204002901320;  32;5725.01; 4.304790; 0.039464
150204002901351;  32;5625.41; 3.735722;-0.289082
150204003701195;  32;5653.45; 3.631494;-0.536727
150204003701277;  32;6679.81; 3.808809;-0.570479
150204003701319;  32;6539.43; 3.910763;-0.751842
150204003701379;  32;5690.30; 4.197294; 0.454386
150205002601020;  32;6241.68; 3.723177;-1.045928
150205002601151;  32;6028.98; 3.939610;-0.484629
150205002601207;  32;5864.82; 4.097027;-0.470857
150205002601321;  32;6015.13; 3.916387;-0.082967
150205002601366;  32;6004.93; 4.129550;-0.755164
150205003401067;  32;5762.42; 3.696950;-0.306859
150205003401075;  32;6475.08; 4.081059;-0.572679
150205003401082;  32;5831.69; 3.912644;-0.423366
150205003401110;  32;5618.08; 4.141228;-0.544110
150205003401140;  32;6212.02; 3.834317;-0.633464
150205003401153;  32;5971.55; 4.027052;-0.783132
150205003401343;  32;5709.48; 4.317362;-0.192082
150205003401372;  32;6212.61; 3.963774;-0.765141
150205003401391;  32;5538.99; 4.061125;-0.821219
150205004201052;  32;5847.92; 3.935007;-0.508381
150205004201070;  32;5474.31; 3.704741;-0.135558
150205004201174;  32;5722.42; 4.097686;-0.683377
150205004201182;  32;5794.59; 3.771007;-0.624888
150205004201340;  32;6127.32; 3.843645;-0.353768
150205005001009;  32;5701.87; 4.117791; 0.106797
150205005001082;  32;6025.67; 3.872011;-0.640843
150205005001135;  32;6153.02; 3.705250;-0.785371
150205005001167;  32;5892.40; 4.052329;-0.260721
150205005001211;  32;5925.65; 4.108899;-0.339038
150205005801135;  32;6065.46; 3.739814;-0.498972
150205005801195;  32;5905.73; 4.277317;-0.554261
150206002601047;  32;6026.11; 4.037159;-0.538771
150206002601078;  32;5956.51; 3.943232;-0.587856
150206002601098;  32;6297.69; 3.761890;-0.556964
150206002601103;  32;6148.79; 3.713062;-0.738771
150206002601110;  32;6009.04; 3.871300;-0.077708
150206002601163;  32;6388.79; 4.050277;-0.845601
150206002601180;  32;6266.85; 3.779957;-0.442498
150206002601190;  32;5663.02; 3.982660;-0.160483
150206003401210;  32;5454.72; 3.712085;-0.419049
150206004301172;  32;6106.99; 3.858360;-0.695662
150206004301199;  32;5506.84; 4.079406;-0.304211
150206004301234;  32;5699.30; 3.578837;-0.845855
150206004301357;  32;6482.98; 3.850946;-0.454196
150207002601022;  32;5805.59; 3.815542;-0.109593
150207002601082;  32;5584.59; 3.988780;-0.342277
150207002601245;  32;6023.47; 4.040155;-0.585920
150207002601297;  32;5938.75; 3.808299;-0.556010
150207002601356;  32;5775.81; 4.158540;-0.171175
150207002601376;  32;5881.01; 4.131702;-0.390676
150207003601117;  32;5943.90; 4.088828;-0.301148
150207003601121;  32;5858.91; 4.098029;-0.654005
150207003601274;  32;5611.63; 3.936995;-0.338435
150207003601290;  32;5850.49; 4.075819;-0.632122
150208002701013;  32;5474.08; 3.612045;-0.573707
150208002701182;  32;5989.20; 3.930321;-0.598296
150208002701335;  32;5724.14; 4.191166;-0.702947
150208002701347;  32;6026.31; 3.993278;-0.822651
150208002701356;  32;5764.02; 4.054178;-0.276924
150208003201097;  32;5746.25; 3.917845;-0.022294
150208003201164;  32;6083.07; 4.173452;-0.108137
150208003201257;  32;5919.65; 4.104002;-0.318772
150208003201266;  32;5765.52; 3.698796;-0.302823
150208003201363;  32;6255.37; 4.080132;-0.380739
150208003701051;  32;6375.13; 3.926085;-0.743157
150208003701096;  32;5752.81; 3.986668;-0.141573
150208003701138;  32;6174.63; 4.142875;-0.259574
150208003701275;  32;6098.28; 3.883121;-0.038295
150208004201009;  32;6109.12; 4.103519;-0.334458
150208004201087;  32;6203.95; 3.713513;-0.405384
150208004201170;  32;5703.21; 3.874917;-0.351886
150208004201304;  32;5604.67; 3.851955; 0.089270
150208004701057;  32;6342.91; 3.910989;-0.500517
150208004701080;  32;5726.92; 3.992379; 0.161845
150208004701129;  32;6077.62; 3.791894;-0.339688
150208004701373;  32;5798.30; 4.002975; 0.148630
150208004701379;  32;5820.03; 3.870401;-0.400180
150208005201253;  32;5892.80; 4.065225;-0.215611
150208005201299;  32;5883.02; 4.007067;-0.075146
150208005201383;  32;6070.97; 4.079761;-0.363259
150209002201031;  32;6071.64; 3.560354;-0.847995
150209002201034;  32;5960.46; 4.072669;-0.609531
150209002201036;  32;6672.72; 3.836712;-0.895722
150209002201085;  32;6152.25; 4.174663;-0.605375
150209002201089;  32;5719.65; 4.154065;-0.072083
150209002201124;  32;5653.60; 4.164012; 0.152070
150209002701039;  32;6669.82; 4.018700;-0.438754
150209002701328;  32;5835.12; 3.664865;-0.407038
150209003301007;  32;6534.06; 3.978712;-0.480128
150209003301023;  32;6429.99; 3.739561;-0.643888
150209003301196;  32;5701.45; 3.971552;-0.210414
150209003301288;  32;6135.99; 3.846489;-0.458342
150209003301392;  32;5907.65; 3.927681;-0.849564
150209003901102;  32;5478.17; 4.127635;-0.295953
150209003901165;  32;5540.89; 3.998613;-0.380097
150209003901194;  32;6235.86; 3.918545;-0.694452
150209003901259;  32;6017.06; 4.063360;-0.526352
150209003901261;  32;5330.84; 3.625720;-0.365388
150209003901313;  32;5853.09; 3.993102;-0.308106
150209004501111;  32;5587.27; 3.619748;-0.534861
150209004501147;  32;6113.63; 3.840076;-0.345976
150209004501386;  32;6094.60; 3.759511;-0.183898
150210002201010;  32;5961.85; 4.010406;-0.302435
150210002201019;  32;5687.29; 4.051064; 0.167503
150210002201022;  32;5631.30; 4.049441;-0.060679
150210002201089;  32;5980.27; 4.078651;-0.555235
150210002701179;  32;6381.30; 4.219119;-0.191966
150210002701203;  32;6410.23; 4.104684;-0.424684
150210002701307;  32;6163.50; 4.167573;-0.340804
150210002701341;  32;6273.16; 3.677872;-0.018901
150210003201025;  32;6406.81; 4.046010;-0.184100
150210003201103;  32;6276.26; 4.028056;-0.489398
150210003201321;  32;6250.90; 3.893774;-0.548246
150210003701156;  32;6119.68; 3.993866;-0.207981
150210003701203;  32;5495.06; 4.134838; 0.048056
150210003701215;  32;5560.85; 4.163287;-0.498867
150210003701249;  32;6151.41; 4.051517;-0.431547
150210003701318;  32;5752.86; 4.238491;-0.193308
150210003701339;  32;6002.94; 4.110586;-0.516181
150210003701398;  32;5640.39; 3.955017;-0.211351
150210004201034;  32;6008.10; 4.043167;-0.408891
150210004201168;  32;5926.14; 3.778797;-0.828380
150210004201197;  32;5455.03; 4.035080;-0.415864
150210004201231;  32;6150.91; 4.017621;-0.400962
150210004201288;  32;5918.05; 3.411596;-0.407181
150210004701025;  32;5802.24; 3.982051;-0.882915
150210004701177;  32;5331.10; 4.076746;-0.355103
150210004701195;  32;5544.89; 3.981387;-0.282549
150210004701229;  32;6503.78; 4.015475;-0.480443
150210004701324;  32;6000.12; 3.993236;-0.293556
150211002201004;  32;5992.43; 4.100534;-0.764309
150211002201081;  32;5792.15; 3.992172; 0.177216
150211002201366;  32;6617.96; 3.944799;-0.760612
150211002201393;  32;6080.77; 3.908536;-0.372824
150211002701112;  32;5792.89; 4.010086;-0.403381
150211002701145;  32;6697.65; 3.992348;-0.610487
150211002701260;  32;5788.13; 4.033707;-0.186658
150211002701311;  32;5391.45; 4.277596; 0.064919
150211002701358;  32;6079.01; 4.050554;-0.315483
150211003201126;  32;6198.60; 3.991024;-0.171709
150211003201226;  32;6614.28; 3.833627;-0.273192
150211003701147;  32;5913.43; 4.121581;-0.511144
150211003701149;  32;6343.08; 3.778213;-1.045620
150211003701297;  32;5842.02; 3.922702;-0.282605
150211004701212;  32;5947.75; 4.027534;-0.237693
150211004701228;  32;6093.39; 3.991792;-0.785611
150211004701282;  32;6284.77; 3.734085;-0.794672
150211004701292;  32;5775.23; 4.108558;-0.199183
150211004701302;  32;5745.73; 4.204491;-0.142189
150211004701314;  32;6424.66; 3.878572;-0.569046
150211005201062;  32;5996.52; 3.727522;-0.498770
150211005201089;  32;6177.71; 3.806156;-0.717613
150211005201178;  32;5982.09; 3.957956;-0.755838
150211005201246;  32;5954.98; 4.008024;-0.631320
150211005201255;  32;5515.40; 4.055679;-0.226267
150330001701009;  32;6260.41; 3.654758;-1.146387
150330001701026;  32;5500.10; 4.194268;-0.121753
150330001701106;  32;5376.34; 3.815431; 0.008530
150330001701145;  32;5883.06; 3.954751;-0.546690
150330001701229;  32;6024.75; 4.007083;-0.961228
150330001701302;  32;6435.83; 4.079484;-0.562894
150330001701388;  32;6071.89; 4.022812;-0.397975
150330002201020;  32;5842.26; 3.918065;-0.277141
150330002201076;  32;6307.86; 3.628548;-0.332146
150330002201197;  32;5758.97; 3.916440;-0.330455
150330002201355;  32;5877.89; 3.825799;-0.526726
150330002601204;  32;5704.03; 4.147683;-0.538390
150401003601048;  32;5696.76; 3.693190;-0.156074
150401003601060;  32;5950.57; 4.099784;-0.299887
150401003601078;  32;5652.56; 3.871544;-0.582550
150401003601110;  32;5781.17; 4.041895;-1.459907
150401003601189;  32;6140.71; 3.915140;-0.637928
150401003601220;  32;5559.99; 3.680616;-0.296483
150401003601221;  32;5709.26; 4.126282;-0.152354
150401003601365;  32;6547.19; 3.941751;-0.528855
150401003601376;  32;5989.01; 4.049417;-0.837485
150401003601381;  32;5807.31; 3.951871; 0.168072
150405001501168;  32;5869.84; 4.109976;-0.172716
150405001501185;  32;6212.66; 3.922328;-0.560870
150405001501192;  32;6300.12; 4.077625;-0.549605
150405001501216;  32;5745.75; 4.107542;-0.581354
150405001501253;  32;5675.19; 3.932486; 0.050058
150405002001145;  32;6096.18; 3.769076;-0.895689
150405002001155;  32;5934.86; 3.769469;-0.214122
150405002001197;  32;5334.39; 3.250191;-0.697469
150405002401030;  32;6076.07; 3.944290;-0.413637
150405002901032;  32;5758.84; 3.740778;-0.232385
150405002901079;  32;6171.63; 4.018445;-0.423950
150405002901084;  32;5830.09; 3.775782;-0.428032
150405002901122;  32;6068.82; 3.994875;-0.438419
150405002901167;  32;5491.56; 3.649360; 0.140111
150405003401012;  32;5869.00; 3.881524;-0.634017
150405003401025;  32;5499.08; 4.159636;-0.122189
150405003401033;  32;5602.66; 3.894533;-0.040483
150405003401074;  32;6195.51; 3.819875;-0.440279
150405003401234;  32;6503.35; 3.589710;-0.746416
150405003401379;  32;6064.32; 3.836548;-0.303240
150406001401177;  32;6177.27; 3.956670;-0.340291
150406001401197;  32;6261.40; 3.607476;-0.357045
150406001401231;  32;5904.77; 4.272711;-0.331467
150406001401260;  32;5633.75; 3.334146;-0.778943
150406001401383;  32;5932.02; 4.069946;-0.381868
150406001801038;  32;5467.21; 4.109324;-0.300038
150406001801052;  32;5687.98; 3.845946; 0.005169
150406001801149;  32;6544.64; 3.813331;-0.691564
150406001801197;  32;5399.12; 3.664939;-0.579643
150406001801240;  32;6150.83; 3.799074;-0.719838
150406001801247;  32;5910.25; 3.870976;-0.439117
150406002301030;  32;5310.40; 3.369412;-0.014825
150406002301151;  32;5924.23; 3.239794;-0.256784
150406002301188;  32;6001.58; 4.365268; 0.296022
150406002301214;  32;5844.52; 3.939104;-0.717237
150406002301232;  32;4255.56; 1.956379;-0.329603
150406002301382;  32;6132.67; 3.920974;-0.298589
150407000601106;  32;6287.33; 3.697924;-1.230188
150407000601162;  32;6315.12; 3.996865;-0.414953
150407000601192;  32;5436.53; 3.535398;-0.654974
150407001101128;  32;5868.23; 3.998106; 0.023543
150407001101224;  32;5623.58; 4.030843;-0.674160
150407001601224;  32;6059.78; 3.885693;-0.365689
150407001601283;  32;5891.53; 4.046134;-0.098639
150408003501051;  32;5655.22; 4.087623;-0.232790
150408003501341;  32;6044.48; 3.911738;-0.108102
150408004701213;  32;5672.85; 4.116771; 0.063529
150408004701261;  32;5861.51; 3.820476;-0.458767
150408005901099;  32;6306.77; 3.965267;-0.330276
150408005901213;  32;5751.77; 3.839718;-1.018304
150408005901314;  32;6084.00; 4.120832;-0.702306
150409001601329;  32;5841.31; 3.712538;-0.086586
150409002101193;  32;6102.49; 3.820149;-0.531676
150409002101254;  32;5753.81; 4.003951;-0.103548
150409003601360;  32;5598.68; 4.116373; 0.260481
150409004101035;  32;6341.25; 3.945917;-0.983423
150409004101101;  32;5830.34; 4.135962;-0.504760
150409004101176;  32;5586.20; 4.110772; 0.061152
150409005101026;  32;5970.39; 3.470939;-0.747521
150409005101131;  32;6147.74; 4.022168;-0.442369
150409005101279;  32;5858.90; 3.977606;-0.299150
150409005101347;  32;6169.50; 3.780570;-0.254202
150409005601277;  32;6089.56; 3.916216;-0.675666
150409005601340;  32;5443.28; 4.148370;-0.269321
150409006101074;  32;5487.11; 4.150369; 0.147658
150409006101126;  32;5469.99; 4.042354;-0.559293
150409006101293;  32;5715.91; 4.056931;-0.443242
150409006101384;  32;5739.78; 3.861693; 0.131561
150409006601021;  32;5481.93; 3.624686;-0.267021
150409006601235;  32;5501.65; 4.099670;-0.225323
150409006601399;  32;5989.48; 4.060068;-0.773068
150409007101008;  32;5661.84; 3.696214;-0.532533
150409007101032;  32;6532.12; 3.996464;-0.659740
150409007101332;  32;5808.72; 4.056558;-0.538815
150409007601039;  32;6100.67; 4.058965;-0.242443
150409007601214;  32;6066.44; 3.773049;-0.110116
150409007601385;  32;6244.92; 4.012723;-0.857828
150409007601394;  32;6136.62; 3.974854;-0.613006
150412002101033;  32;5816.08; 4.193804;-0.463617
150412002101216;  32;5707.69; 3.843868;-0.351770
150412002601029;  32;6050.06; 3.810024;-0.021045
150412003101297;  32;5693.94; 4.144993;-0.228463
150412003601185;  32;5610.95; 3.904297;-0.253996
150412003601309;  32;5962.52; 4.003895;-0.600895
150412004101084;  32;6022.92; 3.930207;-0.425837
150412004101164;  32;5944.89; 3.803184;-0.195045
150412004601120;  32;6337.84; 3.899359;-0.564182
150412004601268;  32;5808.18; 3.974953;-0.311660
150412005101257;  32;5847.08; 3.953653; 0.185445
150412005601396;  32;6395.43; 3.977310;-0.542234
150412006101270;  32;5991.61; 4.046461;-0.059820
150413002101048;  32;5626.26; 3.973034;-0.773443
150413002101179;  32;5486.26; 4.029991;-0.462944
150413002101253;  32;5907.13; 4.142402;-0.226117
150413002601066;  32;5664.64; 3.827361;-0.858584
150413002601114;  32;5504.76; 4.198956;-1.128654
150413002601117;  32;5736.45; 3.835767;-0.432220
150413003101168;  32;5374.11; 4.176611;-0.103179
150413003101213;  32;5604.33; 4.097113;-0.054071
150413003101255;  32;5717.72; 3.954809;-1.027364
150413003601088;  32;5677.89; 3.867507;-0.559710
150413003601157;  32;5952.27; 3.990623;-0.652853
150413003601219;  32;5479.94; 3.859081; 0.005074
150413003601313;  32;5437.45; 3.733503;-0.564745
150413004101282;  32;5460.27; 3.807439; 0.080190
150413004101301;  32;5573.98; 4.229992;-0.213016
150413004601264;  32;6086.31; 3.884328;-0.683591
150413004601331;  32;5605.57; 4.039382; 0.004123
150413005101030;  32;6593.56; 3.977073;-0.870546
150413005101081;  32;6247.87; 3.970166;-0.427176
150413005101083;  32;6210.81; 3.849216;-0.574899
150413005101137;  32;6497.36; 3.948209;-0.800773
150413005101187;  32;5967.02; 4.031116;-0.260661
150413005101226;  32;6470.08; 3.943715;-0.601414
150413005601040;  32;5773.63; 4.056264;-0.201926
150413005601142;  32;6073.08; 3.908309;-0.278016
150413005601334;  32;5817.11; 4.143699;-0.433042
150426000601001;  32;6296.32; 3.857993;-0.572340
150426000601014;  32;6253.54; 3.751900;-0.480418
150426000601093;  32;5512.55; 3.785215;-0.759746
150426000601223;  32;5977.39; 3.969098;-0.131140
150426000601307;  32;6053.43; 3.931979;-0.663624
150426000601348;  32;5690.63; 3.799262;-0.251252
150427000801073;  32;6051.30; 3.882877;-0.322806
150427000801157;  32;5869.48; 3.713936;-0.602204
150427001301011;  32;6065.80; 3.977598;-0.442701
150427001301112;  32;5334.44; 3.716723;-0.604460
150427001301345;  32;5482.68; 4.159808; 0.228762
150427001801076;  32;5359.86; 3.624735;-0.828307
150427003301378;  32;5617.93; 4.103542;-0.175795
150428000101241;  32;6322.80; 3.648988;-0.506669
150428000101288;  32;5522.12; 3.713176;-0.002570
150428000601012;  32;6146.34; 4.070713;-0.404553
150428000601120;  32;5560.16; 4.044528;-0.482630
150428000601236;  32;5857.45; 4.033570;-0.540514
150428001101124;  32;5793.63; 3.941700; 0.144938
150428001601317;  32;5565.75; 4.086082;-0.466403
150429001101097;  32;6554.96; 3.571149;-0.888637
150429001101273;  32;6264.53; 3.942589;-0.833691
150429001101296;  32;5953.18; 4.036789;-0.377869
150429001101328;  32;6337.79; 3.667946;-0.402658
150429001101346;  32;5961.96; 4.206982;-0.246726
150429001101361;  32;5676.64; 4.049904;-0.255588
150429001601047;  32;5661.40; 3.839766;-0.254188
150429001601232;  32;5986.56; 4.032691;-0.305905
150429001601346;  32;5891.25; 3.982934;-0.332438
150429002601091;  32;5711.53; 4.172399;-0.380930
150429002601194;  32;5680.76; 3.916729;-0.159600
150429002601259;  32;6164.13; 4.030169; 0.127235
150429002601394;  32;5965.05; 3.808251;-0.704393
150429003101331;  32;5237.62; 4.026924;-0.136914
150429003601171;  32;5316.44; 4.020842;-0.039799
150429004101207;  32;5752.92; 4.164904;-0.074021
150429004101348;  32;5638.10; 3.896602; 0.289676
150430001301034;  32;5666.73; 4.134476;-0.178733
150430002301109;  32;5964.27; 3.815077;-0.379376
150430002801156;  32;6397.59; 4.027757;-0.718873
150430002801162;  32;5681.11; 4.080324;-0.590648
150430003301077;  32;5687.51; 3.989800;-0.271038
150430003301154;  32;5775.27; 4.134397;-0.446073
150430003301175;  32;6101.06; 4.064706;-0.659347
150430003301280;  32;6102.85; 3.704267;-0.690378
150504001901138;  32;5674.73; 4.176522;-0.715181
150504001901163;  32;6093.73; 3.824219;-0.348886
150504001901206;  32;5984.28; 3.949446;-0.325234
150504001901228;  32;5889.43; 4.035687;-0.238589
150504002401326;  32;6499.31; 4.025056;-0.954748
150504003001146;  32;5579.54; 4.078729;-0.799702
150504003001171;  32;6198.08; 3.906749;-0.439750
150504003001205;  32;6179.44; 3.847305;-1.036707
150504003001276;  32;5681.67; 4.009771;-0.535295
150531000101134;  32;5750.21; 4.069668;-0.706516
150531000101257;  32;6326.09; 3.652877;-0.799802
150531000901089;  32;5428.09; 3.895190;-0.474617
150531000901102;  32;5974.69; 4.147295;-0.443960
150531000901199;  32;5697.70; 3.917606;-0.394284
150531000901247;  32;5697.41; 4.264811;-0.018712
150531000901261;  32;6445.99; 4.143132;-0.013043
150531000901389;  32;5875.65; 3.617994;-0.147243
150601001601109;  32;5891.75; 3.908682;-0.135211
150601001601124;  32;6157.37; 3.769768;-0.890578
150601001601153;  32;6269.30; 3.856447;-0.771709
150601001601205;  32;5690.09; 4.091079;-0.337649
150601001601347;  32;6184.63; 3.709207;-0.927102
150601001601363;  32;5632.12; 4.094460; 0.321479
150601002401085;  32;5660.98; 3.845291;-0.751133
150601002401087;  32;5518.11; 3.715703;-1.009029
150601002401110;  32;5995.36; 3.845508;-0.512372
150601002401347;  32;5552.93; 3.637344;-0.512700
150601003201008;  32;6146.93; 3.763819;-0.451432
150601003201140;  32;6322.27; 4.026451;-0.908015
150601003201230;  32;6053.24; 4.095002;-0.456989
